id,paper_id,primers,longitude,latitude,continent,sample_type,ITS1_extracted,ITS2_extracted,ITS_total,Biome,MAT,MAP,pH,year_of_sampling,manipulated,abundances
3937,Mikryukov_2021_SP,fITS7/ITS4,59.863,56.848,Asia,deadwood,0,53298,53298,forest,1.6,512,4.175,2017,FALSE,2
3952,Franzetti_2020_GF,ITS1F/ITS2,10.5846,46.4056,Europe,soil,193538,0,193538,tundra,-1.5,960,6.45,2015,FALSE,759
3967,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,1236769,1236769,forest,1.2,1179,NA_,2017,FALSE,11
3973,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,1047367,1047367,forest,1.2,1179,NA_,2014,FALSE,1
3978,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,868102,868102,forest,1.2,1179,NA_,2014,FALSE,8
4014,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,1247308,1247308,forest,1.2,1179,NA_,2014,FALSE,18
4025,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,2123631,2123631,forest,1.2,1179,NA_,2014,FALSE,22
4058,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,798387,798387,forest,1.2,1179,NA_,2014,FALSE,6
4114,Glassman_2017_E29A,ITS1F/ITS2,-119.272,37.9187,North America,soil,45825,0,45825,forest,1.5,741,4.8,2012,FALSE,1
4124,Odriozola_2021_QY,gITS7/ITS4,13.6453,48.9394,Europe,soil,0,7450,7450,forest,5.5,1091,3.53,2016,FALSE,1
4132,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,22.8645,58.9769,Europe,soil,4273,3577,7850,forest,6.7,598,NA_,2015,FALSE,14
4149,Bissett_AAAA_2016,ITS1F/ITS4,147.439,-42.8074,Australia,soil,198939,16412,215351,grassland,12.8,456,6.3,2014,FALSE,1
4176,Franzetti_2020_GF,ITS1F/ITS2,10.5852,46.4045,Europe,soil,332092,0,332092,tundra,-1.5,960,6.59,2015,FALSE,187
4206,Odriozola_2021_QY,gITS7/ITS4,13.4965,49.0047,Europe,soil,0,17615,17615,forest,5,994,3.56,2016,FALSE,3
4217,Castaneda_2018_C241,ITS2F/ITS2R,-71.29,-34.3,South America,shoot,0,119900,119900,cropland,16.3,516,NA_,2014,FALSE,2
4218,Abrego_2020_CV,ITS_S2F + ITS3 mixed 1:1/ITS4,23.8683,61.4428,Europe,air,0,68196,68196,anthropogenic,4.1,629,NA_,2019,FALSE,16
4257,Woo_2018_BY,ITS1F/ITS2,126.955,37.4653,Asia,dust,105363,0,105363,anthropogenic,12,1383,NA_,2015,FALSE,2
4262,Farrer_2019_50DE,ITS1F/ITS2,-105.643,40.0511,North America,soil,33211,0,33211,tundra,-3.7,757,4.74,2015,FALSE,11
4269,Nunez_2019_BS,ITS86F/ITS4,-3.72514,40.446,Europe,air,0,145405,145405,anthropogenic,14.8,513,NA_,2015,FALSE,9
4330,Bissett_AAAA_2016,ITS1F/ITS4,150.626,-33.5947,Australia,soil,34054,30312,64366,forest,15.8,1166,5,2015,FALSE,2
4344,Abrego_2020_CV,ITS_S2F + ITS3 mixed 1:1/ITS4,23.7489,61.5036,Europe,soil,0,78497,78497,anthropogenic,4.3,632,NA_,2019,FALSE,3
4408,Yang_2019_D4B1,ITS1F/ITS2,128.101,42.4031,Asia,soil,40353,0,40353,forest,4.1,792,6.39,2016,FALSE,2
4425,Sukdeo_2018_1DF4,ITS86F/ITS4,-123.267,54.3333,North America,soil,0,401803,401803,forest,3.6,670,5.45,2014,FALSE,1
4520,Sukdeo_2018_1DF4,ITS86F/ITS4,-123.267,54.3333,North America,soil,0,443850,443850,forest,3.6,670,4.78,2015,FALSE,2
4530,Bissett_AAAA_2016,ITS1F/ITS4,150.268,-33.6528,Australia,soil,173237,17557,190794,cropland,11.7,1165,6.9,2014,FALSE,2
4555,Yang_2019_D4B1,ITS1F/ITS2,128.163,42.2734,Asia,soil,39959,0,39959,forest,2.9,990,6.1,2016,FALSE,5
4580,Woo_2018_BY,ITS1F/ITS2,126.955,37.4653,Asia,air,225209,0,225209,anthropogenic,12,1383,NA_,2015,FALSE,9
4641,Froeslev_2019_CA74,gITS7/ITS4,8.97403,55.0153,Europe,soil,0,13953,13953,forest,8.8,851,4.586353978,2014,FALSE,1
4657,ArraianoCastilho_2020_BA,fITS7/ITS4,8.37329,46.5683,Europe,soil,0,98743,98743,woodland,2.3,1544,NA_,2017,FALSE,35
4728,UOBC_2016_5CA6,ITS3/ITS4,-89.39,49.07,North America,soil,0,11010,11010,forest,1.9,724,NA_,2011,FALSE,1
4733,Abrego_2020_CV,ITS_S2F + ITS3 mixed 1:1/ITS4,23.7489,61.5036,Europe,air,0,91490,91490,anthropogenic,4.3,632,NA_,2019,FALSE,23
4740,Bissett_AAAA_2016,ITS1F/ITS4,138.674,-34.7425,Australia,soil,0,64234,64234,woodland,16.2,522,6.9,2016,FALSE,8
4770,UOBC_2016_5CA6,ITS3/ITS4,-89.39,49.07,North America,soil,0,14504,14504,forest,1.9,724,NA_,2011,FALSE,3
4919,Egidi_AD_2019,fITS7/ITS4,-111.004,45.5736,North America,soil,0,96891,96891,forest,4.4,483,4.9,2003 to 2015,FALSE,2
4984,Liu_2020_add,gITS7/ITS4,122.2,42.8167,Asia,soil,0,30617,30617,forest,7.7,465,6.58,2014,FALSE,760
5035,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,400024,400024,forest,1.2,1179,NA_,2014,FALSE,12
5049,Polackova_2016_KRTINY,gITS7/ITS4,16.666,49.2571,Europe,soil,0,10518,10518,forest,9.1,473,6.4,2013,FALSE,9
5082,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,568452,568452,forest,1.2,1179,NA_,2014,FALSE,17
5136,Sun_2021_PK,gITS7ngs/ITS4ngsUni,101.57,21.61,Asia,topsoil,0,547842,547842,forest,21.6,1418,NA_,2017,FALSE,1
5150,FelipeLucia_2020_QA,fITS7/ITS4,14.0259,53.1077,Europe,soil,0,42503,42503,grassland,9.1,511,5.2,2011,FALSE,1
5168,Egidi_AD_2019,fITS7/ITS4,-106.733,34.3333,North America,soil,0,123762,123762,shrubland,14.7,297,8.31,2003 to 2015,FALSE,16847
5180,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,625889,625889,forest,1.2,1179,NA_,2017,FALSE,3
5290,Egidi_AD_2019,fITS7/ITS4,-54.6833,-26.7333,South America,soil,0,146445,146445,forest,21.2,1418,5.9,2003 to 2015,FALSE,5
5308,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,502043,502043,forest,1.2,1179,NA_,2014,FALSE,2
5322,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,1933453,1933453,forest,1.2,1179,NA_,2017,FALSE,15
5334,Anslan_2018_AB3E,gITS7/ITS4ngs,26.556,58.3698,Europe,topsoil,0,52909,52909,forest,5.7,619,NA_,2013,FALSE,2
5358,Farrer_2019_50DE,ITS1F/ITS2,-105.625,40.0559,North America,soil,36565,0,36565,tundra,-2.8,672,5.67,2015,FALSE,8
5359,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,789894,789894,forest,1.2,1179,NA_,2014,FALSE,9
5366,UOBC_2016_5CA6,ITS3/ITS4,-82.25,46.75,North America,soil,0,10501,10501,forest,3.1,964,4.84,2011,FALSE,5
5402,Farrer_2019_50DE,ITS1F/ITS2,-105.643,40.0511,North America,soil,47833,0,47833,tundra,-3.7,757,5.36,2015,FALSE,10
5413,Abrego_2020_CV,ITS_S2F + ITS3 mixed 1:1/ITS4,25.5972,62.2189,Europe,air,0,226316,226316,forest,3.6,640,NA_,2019,FALSE,111
5418,UOBC_2016_5CA6,ITS3/ITS4,-82.85,47.57,North America,soil,0,13825,13825,forest,2.6,806,5.18,2011,FALSE,1
5454,Woo_2018_BY,ITS1F/ITS2,126.955,37.4653,Asia,air,41181,0,41181,anthropogenic,12,1383,NA_,2015,FALSE,1
5526,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,405509,405509,forest,1.2,1179,NA_,2014,FALSE,9
5542,UOBC_2016_5CA6,ITS3/ITS4,-83.37,46.42,North America,soil,0,7020,7020,forest,5,804,4.41,2011,FALSE,6
5583,Froeslev_2019_CA74,gITS7/ITS4,10.5233,56.2071,Europe,soil,0,9767,9767,shrubland,8.1,722,4.776044589,2014,FALSE,129
5670,FelipeLucia_2020_QA,fITS7/ITS4,13.7376,52.9145,Europe,soil,0,37372,37372,forest,8.9,612,3.73,2011,FALSE,122
5716,Yao_2013_0756,ITS1F/ITS4 then ITS5/ITS2,7.5,60.5833,Europe,root,3972,0,3972,tundra,-0.5,699,NA_,2011,FALSE,1
5853,Franzetti_2020_GF,ITS1F/ITS2,10.5847,46.4052,Europe,soil,180825,0,180825,tundra,-1.5,960,6.22,2015,FALSE,29
5887,Polackova_2016_KRTINY,gITS7/ITS4,16.6511,49.2654,Europe,soil,0,11254,11254,forest,8.8,515,5.39,2013,FALSE,2
5899,Yang_2019_D4B1,ITS1F/ITS2,128.116,42.4034,Asia,soil,41646,0,41646,forest,4.1,792,6.14,2016,FALSE,1
5904,Sukdeo_2018_1DF4,ITS86F/ITS4,-123.267,54.3333,North America,soil,0,555374,555374,forest,3.6,670,5.37,2014,FALSE,1
5921,PradaSalcedo_2021_GT,fITS7/ITS4,26.04,47.31,Europe,soil,0,49870,49870,forest,5.3,803,4.6,2017,FALSE,5
5963,Yang_2020_addH,ITS3/ITS4,121.809,50.9869,Asia,soil,0,35145,35145,forest,-2.6,437,5.4,2017,FALSE,1
5964,Mikryukov_2021_SP,fITS7/ITS4,59.827,56.85,Asia,litter,0,43905,43905,forest,1.7,519,4.98,2017,FALSE,5
5972,Yang_2020_addH,ITS3/ITS4,122.093,50.9429,Asia,soil,0,28781,28781,forest,-2.6,384,5.87,2017,FALSE,1
6008,Geml_2015_1A45,fITS7/ITS4,-149.533,68.6167,North America,soil,0,106377,106377,tundra,-10.4,265,NA_,2012,FALSE,1
6014,Abrego_2020_CV,ITS_S2F + ITS3 mixed 1:1/ITS4,25.6093,62.2043,Europe,air,0,223420,223420,forest,3.5,712,NA_,2019,FALSE,112
6030,Mikryukov_2021_SP,fITS7/ITS4,59.863,56.848,Asia,litter,0,85378,85378,forest,1.6,512,4.98,2017,FALSE,18
6038,Hartmann_2012_B1A3,ITS3/ITS4,-120.424,50.8511,North America,soil,0,290538,290538,forest,4.5,443,NA_,NA_,FALSE,1778
6039,Hartmann_2012_B1A3,ITS3/ITS4,-121.916,52.315,North America,soil,0,397148,397148,forest,4.4,565,NA_,NA_,FALSE,91
6041,UOBC_2016_5CA6,ITS3/ITS4,-120.42,50.85,North America,soil,0,5066,5066,forest,4.5,443,5.67,2010,FALSE,24
6042,Hartmann_2012_B1A3,ITS3/ITS4,-120.298,50.9389,North America,soil,0,405065,405065,forest,4.3,520,NA_,NA_,FALSE,4007
6043,Sukdeo_2018_1DF4,ITS86F/ITS4,-123.267,54.3333,North America,soil,0,95618,95618,forest,3.6,670,4.65,2014,FALSE,1
6044,UOBC_2016_5CA6,ITS3/ITS4,-120.35,50.88,North America,soil,0,6733,6733,forest,5.5,412,NA_,2010,FALSE,24
6045,UOBC_2016_5CA6,ITS3/ITS4,-120.42,50.85,North America,soil,0,5392,5392,forest,4.5,443,5.16,2010,FALSE,11
6046,UOBC_2016_5CA6,ITS3/ITS4,-120.42,50.85,North America,soil,0,5920,5920,forest,4.5,443,5.67,2010,FALSE,1
6096,Bissett_AAAA_2016,ITS1F/ITS4,148.797,-35.4235,Australia,soil,417419,165887,583306,forest,9.2,1221,6.1,2013,FALSE,1000
6114,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,409788,409788,forest,1.2,1179,NA_,2014,FALSE,7
6115,MerinoMartin_2020_c453,fITS7/ITS4,5.85,45.11,Europe,rhizosphere soil,0,21234,21234,forest,6.4,1414,4.7,2014,FALSE,1
6170,Wang_2018_0A7D,ITS1F/ITS2,94.9,41.9,Asia,soil,42772,0,42772,desert,7.8,51,8.42,2016,FALSE,11
6182,MerinoMartin_2020_c453,fITS7/ITS4,5.89,45.11,Europe,rhizosphere soil,0,20357,20357,forest,3.3,1554,5.3,2014,FALSE,396
6212,Chen_2020_addC,ITS1F/ITS2,10.85,60.7,Europe,soil,40796,0,40796,cropland,4.9,673,6.05,2014,FALSE,8
6215,Bissett_AAAA_2016,ITS1F/ITS4,148.796,-35.4232,Australia,soil,199222,40138,239360,forest,9.2,1221,5.4,2013,FALSE,100
6217,Egidi_AD_2019,fITS7/ITS4,146.466,-34.812,Australia,soil,0,33906,33906,forest,16.8,437,5.89,2003 to 2015,FALSE,1488
6218,Hu_2021_LP,ITS5/ITS2,116.05,28.82,Asia,soil,256610,0,256610,cropland,18.5,1601,5.18,2017,FALSE,6
6223,Carson_2019_B39C,fITS7/ITS4,-96.6112,39.1009,North America,soil,0,24434,24434,grassland,12.9,748,6.31,2015,FALSE,1
6250,Gomes_2017_2AFC,fITS7/ITS4,175.077,-37.9469,Australia,soil,0,66751,66751,forest,13.4,1563,NA_,2014,FALSE,1
6256,Yang_2019_D4B1,ITS1F/ITS2,128.351,42.3781,Asia,soil,42134,0,42134,forest,4,740,6.11,2016,FALSE,2
6272,Abrego_2020_CV,ITS_S2F + ITS3 mixed 1:1/ITS4,30.1629,62.618,Europe,air,0,208110,208110,forest,2.4,716,NA_,2019,FALSE,19
6289,FelipeLucia_2020_QA,fITS7/ITS4,13.9141,53.0601,Europe,soil,0,38718,38718,forest,9,514,3.53,2011,FALSE,1
6329,Bissett_AAAA_2016,ITS1F/ITS4,147.439,-42.8074,Australia,soil,108454,13112,121566,grassland,12.8,456,6.3,2014,FALSE,4
6337,Franzetti_2020_GF,ITS1F/ITS2,10.5827,46.4055,Europe,soil,660455,0,660455,tundra,-1.3,927,4.11,2015,FALSE,15
6362,Siles_2017_6F2C,ITS1F/ITS2,11.4347,46.5878,Europe,soil,163810,0,163810,forest,3,987,3.17,2015,FALSE,1
6478,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,1628268,1628268,forest,1.2,1179,NA_,2014,FALSE,1
6498,Gomes_2017_2AFC,fITS7/ITS4,146.644,-41.6743,Australia,soil,0,41419,41419,forest,10.1,1443,NA_,2012,FALSE,1
6544,ArraianoCastilho_2020_BA,fITS7/ITS4,8.36681,46.5657,Europe,soil,0,93348,93348,woodland,2.2,1512,NA_,2017,FALSE,744
6563,Porazinska_2018_2471,ITS1F/ITS2,-105.643,40.0511,North America,soil,7707,0,7707,tundra,-3.7,757,4.74,2015,FALSE,24
6567,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,1688119,1688119,forest,1.2,1179,NA_,2014,FALSE,10
6574,UOBC_2016_5CA6,ITS3/ITS4,-82.25,46.75,North America,soil,0,10937,10937,forest,3.1,964,3.75,2011,FALSE,3
6618,Liu_2020_M,ITS1F/ITS2,127.461,50.2533,Asia,soil,28513,0,28513,cropland,0.9,527,4.69,2015,FALSE,2
6620,Liu_2019_A7FB,ITS1F/ITS2,127.461,50.2533,Asia,soil,28513,0,28513,cropland,0.9,527,4.61,2015,FALSE,2
6636,Liu_2020_add,gITS7/ITS4,108.883,18.7167,Asia,soil,0,85092,85092,forest,19.4,1717,4.85,2014,FALSE,1
6645,UOBC_2016_5CA6,ITS3/ITS4,-82.25,46.75,North America,soil,0,11803,11803,forest,3.1,964,3.64,2011,FALSE,2
6646,Liu_2020_add,gITS7/ITS4,108.833,18.7167,Asia,soil,0,27399,27399,forest,22.6,1301,5.18,2014,FALSE,1
6662,Liu_2020_add,gITS7/ITS4,108.433,33.4333,Asia,soil,0,89286,89286,forest,9.2,733,5.99,2014,FALSE,2
6685,Mikryukov_2021_SP,fITS7/ITS4,59.863,56.848,Asia,litter,0,58631,58631,forest,1.6,512,4.98,2017,FALSE,7
6692,Oja_2017_AD29,ITS1ngs/ITS4ngs or ITS1Fngs/ITS4ngs,22.3202,58.2836,Europe,soil,1744,1590,3334,grassland,7,570,NA_,2012,FALSE,1
6717,Hoppe_2015_BE27,ITS1F/ITS4,9.26136,48.3962,Europe,deadwood,1927,2587,4514,forest,7.4,807,NA_,2009,FALSE,44
6757,Odriozola_2021_QY,gITS7/ITS4,13.4942,49.084,Europe,litter,0,43012,43012,forest,6.7,876,3.83,2016,FALSE,699
6761,Abrego_2020_CV,ITS_S2F + ITS3 mixed 1:1/ITS4,25.8065,61.0995,Europe,soil,0,117284,117284,forest,4.3,603,NA_,2019,FALSE,41
6766,Odriozola_2021_QY,gITS7/ITS4,13.3667,49.1457,Europe,litter,0,10252,10252,forest,6.3,863,4.07,2015,FALSE,38
6785,Franzetti_2020_GF,ITS1F/ITS2,10.584,46.4065,Europe,soil,355054,0,355054,tundra,-1.5,960,6.06,2015,FALSE,110
6791,Froeslev_2019_CA74,gITS7/ITS4,10.8488,56.2985,Europe,soil,0,18849,18849,shrubland,8.5,560,7.572282739,2014,FALSE,3
6792,Froeslev_2019_CA74,gITS7/ITS4,10.078,57.5882,Europe,soil,0,30547,30547,grassland,8.5,652,7.938694677,2014,FALSE,6
6793,Froeslev_2019_CA74,gITS7/ITS4,8.98455,55.0178,Europe,soil,0,31625,31625,forest,8.8,837,4.276045166,2014,FALSE,7
6805,Liu_2019_A7FB,ITS1F/ITS2,127.461,50.2533,Asia,soil,39455,0,39455,cropland,0.9,527,4.61,2015,FALSE,1
6809,Liu_2020_add,gITS7/ITS4,108.983,18.75,Asia,soil,0,136564,136564,forest,23.3,1247,4.41,2014,FALSE,1
6835,Sun_2021_PK,gITS7ngs/ITS4ngsUni,101.57,21.61,Asia,topsoil,0,448064,448064,forest,21.6,1418,NA_,2017,FALSE,1
6842,Mikryukov_2021_SP,fITS7/ITS4,59.827,56.85,Asia,litter,0,68234,68234,forest,1.7,519,4.98,2017,FALSE,14
6888,Almeida_2018_65FE,gITS7/ITS4,13.1109,56.7009,Europe,soil,0,15889,15889,forest,7,1068,4.05,2014,FALSE,1
6900,Franzetti_2020_GF,ITS1F/ITS2,10.583,46.405,Europe,soil,171846,0,171846,tundra,-1.3,927,4.6,2015,FALSE,142
6916,Glassman_2017_E29A,ITS1F/ITS2,-119.275,37.9168,North America,soil,46999,0,46999,forest,1.3,780,4.4,2012,FALSE,2
6935,Bissett_AAAA_2016,ITS1F/ITS4,147.206,-42.5591,Australia,soil,139838,8095,147933,grassland,11,621,6.3,2014,FALSE,1
7033,Glassman_2017_E29A,ITS1F/ITS2,-119.267,37.9147,North America,soil,40531,0,40531,forest,1.8,751,4.5,2013,FALSE,1
7120,Glassman_2016_E625,ITS1F/ITS2,-119.913,37.8126,North America,soil,8034,0,8034,forest,12.1,804,5.82,2011,FALSE,2
7127,Franzetti_2020_GF,ITS1F/ITS2,10.584,46.4064,Europe,soil,440361,0,440361,tundra,-1.5,960,6.3,2015,FALSE,1230
7133,Glassman_2017_E29A,ITS1F/ITS2,-119.268,37.9165,North America,soil,67700,0,67700,forest,1.8,751,4.5,2012,FALSE,6673
7150,Bissett_AAAA_2016,ITS1F/ITS4,116.224,-32.5723,Australia,soil,0,103242,103242,forest,16.5,976,6.3,2016,FALSE,1
7192,Egidi_AD_2019,fITS7/ITS4,-96.57,44.8,North America,soil,0,92214,92214,grassland,6.4,595,6.7,2003 to 2015,FALSE,1
7195,Bissett_AAAA_2016,ITS1F/ITS4,150.265,-33.6598,Australia,soil,227245,14815,242060,cropland,11.4,1178,6,2014,FALSE,5
7240,Ramirez_2019_D0B2,fITS9/ITS4,13.1286,48.065,Europe,root + rhizosphere soil,0,21258,21258,grassland,9,1071,7.31,2014,FALSE,3
7242,Ovaskainen_2019_air,ITS3/ITS4,14.1938,46.5723,Europe,air,0,25209,25209,forest,8.1,1653,NA_,2018,FALSE,1
7291,Franzetti_2020_GF,ITS1F/ITS2,10.5851,46.4049,Europe,soil,137974,0,137974,tundra,-1.5,960,6.35,2015,FALSE,11
7296,FelipeLucia_2020_QA,fITS7/ITS4,13.8874,52.915,Europe,soil,0,60289,60289,forest,9.1,543,3.45,2011,FALSE,237
7323,Geml_2019_8775,fITS7/ITS4,20.1933,47.922,Europe,soil,0,193672,193672,forest,10.1,553,6.67,2017,FALSE,1
7336,Zifcakova_2016_4C03,gITS7/ITS4,13.6171,49.0431,Europe,litter,0,7467,7467,forest,4.3,1211,3.4,2012,FALSE,2
7345,Sun_2015_42A8,gITS7/ITS4,29.5833,67.7667,Europe,soil,0,14761,14761,forest,-0.3,538,3.6,2011,FALSE,1
7351,Bissett_AAAA_2016,ITS1F/ITS4,149.011,-35.8749,Australia,soil,153903,14920,168823,grassland,10,618,5.7,2014,FALSE,10
7362,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,1267457,1267457,forest,1.2,1179,NA_,2014,FALSE,27
7371,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,1045781,1045781,forest,1.2,1179,NA_,2017,FALSE,85
7389,Farrer_2019_50DE,ITS1F/ITS2,-105.643,40.0511,North America,soil,42289,0,42289,tundra,-3.7,757,4.56,2015,FALSE,47
7404,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,24.1427,59.3536,Europe,soil,4342,3432,7774,anthropogenic,6.1,591,NA_,2016,FALSE,1
7424,Odriozola_2021_QY,gITS7/ITS4,13.4403,48.9915,Europe,soil,0,10692,10692,forest,4.5,1238,3.86,2016,FALSE,45
7425,Yang_2020_addH,ITS3/ITS4,121.195,50.9034,Asia,soil,0,37449,37449,forest,-2.7,385,4.9,2017,FALSE,1
7443,RoyBolduc_2016_E50C,ITS1F/ITS4,-61.7554,47.4309,North America,root,17183,13750,30933,forest,5.2,924,4.9,2010,FALSE,4
7465,RoyBolduc_2015_ED,ITS1F/ITS4,-61.7094,47.4873,North America,soil,4837,3958,8795,wetland,5.1,927,7.18,2011,FALSE,4
7466,RoyBolduc_2016_F11B,ITS1F/ITS4,-61.7094,47.4873,North America,soil,4837,3958,8795,grassland,5.1,927,7.18,2011,FALSE,4
7476,Farrer_2019_50DE,ITS1F/ITS2,-105.63,40.0538,North America,soil,21476,0,21476,tundra,-2.8,672,5.08,2015,FALSE,2
7486,Liu_2020_add,gITS7/ITS4,108.983,18.75,Asia,soil,0,56911,56911,forest,23.3,1247,5.07,2014,FALSE,1
7507,Calderon-Ezquerro_2020_DQ,ITS3_KYO2/ITS4,-99.1761,19.3264,North America,air,0,97838,97838,anthropogenic,16.4,927,NA_,2016,FALSE,1
7518,Odriozola_2020_GA,gITS7/ITS4,16.7101,49.3056,Europe,rhizosphere soil,0,17958,17958,forest,8.3,616,5.32,2014,FALSE,1
7567,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,1032051,1032051,forest,1.2,1179,NA_,2014,FALSE,77
7571,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,436375,436375,forest,1.2,1179,NA_,2017,FALSE,13
7575,Abrego_2020_CV,ITS_S2F + ITS3 mixed 1:1/ITS4,30.1733,62.6131,Europe,air,0,100989,100989,forest,2.5,731,NA_,2019,FALSE,55
7590,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,17.0239,49.7123,Europe,soil,4651,4343,8994,forest,9.2,593,NA_,2018,FALSE,2
7593,Bahram_2020_AZ,ITS9MUNngs/ITS4ngsUni,26.6609,58.3461,Europe,soil,2661,2336,4997,forest,5.6,648,5.05,2016,FALSE,4
7594,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.6609,58.3461,Europe,soil,3226,2822,6048,forest,5.6,648,NA_,2016,FALSE,4
7706,UOBC_2016_5CA6,ITS3/ITS4,-120.35,50.88,North America,soil,0,11211,11211,forest,5.5,412,NA_,2010,FALSE,424
7754,Farrer_2019_50DE,ITS1F/ITS2,-105.624,40.0573,North America,soil,18515,0,18515,tundra,-2.2,603,5.22,2015,FALSE,5
7764,Egidi_2018_75FE,ITS1F/ITS4,144.5,-37.47,Australia,soil,37848,62,37910,grassland,12.1,725,NA_,2015,FALSE,2
7774,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,27.2906,58.2667,Europe,soil,4592,3009,7601,forest,5.8,640,NA_,2017,FALSE,2
7784,Mikryukov_2021_SP,fITS7/ITS4,59.863,56.848,Asia,litter,0,37880,37880,forest,1.6,512,4.825,2017,FALSE,7
7811,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,457266,457266,forest,1.2,1179,NA_,2017,FALSE,1
7814,ArraianoCastilho_2020_BA,fITS7/ITS4,8.36681,46.5657,Europe,soil,1,61794,61795,woodland,2.2,1512,NA_,2017,FALSE,2
7815,ArraianoCastilho_2020_BA,fITS7/ITS4,8.36849,46.5674,Europe,soil,0,75886,75886,woodland,2.3,1544,NA_,2017,FALSE,2
7831,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,739385,739385,forest,1.2,1179,NA_,2014,FALSE,12
7856,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.2587,58.981,Europe,soil,4912,4331,9243,forest,5.2,658,NA_,2016,FALSE,4
7861,UOBC_2016_5CA6,ITS3/ITS4,-83.37,46.42,North America,soil,0,32767,32767,forest,5,804,4.08,2011,FALSE,14
7876,Yang_2019_D4B1,ITS1F/ITS2,128.353,42.3779,Asia,soil,42790,0,42790,forest,4,740,6.81,2016,FALSE,8
7891,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,732634,732634,forest,1.2,1179,NA_,2014,FALSE,1
7897,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,347258,347258,forest,1.2,1179,NA_,2014,FALSE,19
7899,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,340747,340747,forest,1.2,1179,NA_,2014,FALSE,20
7997,Woo_2018_BY,ITS1F/ITS2,126.955,37.4653,Asia,air,90022,0,90022,anthropogenic,12,1383,NA_,2015,FALSE,7
8005,FelipeLucia_2020_QA,fITS7/ITS4,13.8473,52.9173,Europe,soil,0,41604,41604,forest,9,575,3.465,2011,FALSE,26
8027,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,538684,538684,forest,1.2,1179,NA_,2014,FALSE,1
8067,Polackova_2016_KRTINY,gITS7/ITS4,16.6357,49.2741,Europe,litter,0,7594,7594,forest,8.6,604,5.2,2013,FALSE,1
8144,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,491145,491145,forest,1.2,1179,NA_,2014,FALSE,4
8164,Froeslev_2019_CA74,gITS7/ITS4,8.56082,57.0374,Europe,soil,0,12226,12226,forest,8.5,824,4.950256046,2014,FALSE,50
8241,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,506786,506786,forest,1.2,1179,NA_,2017,FALSE,5
8244,Sun_2021_PK,gITS7ngs/ITS4ngsUni,100.17,27.12,Asia,topsoil,0,749728,749728,forest,1.2,1179,NA_,2017,FALSE,1
